order_id,guest_id,activity id,activity_name,date_booking,country_activity,device_type
113244,141170,1205,Activity 1205,4/12/16,Singapore,PC
65534,84280,3481,Activity 3481,23/6/16,Indonesia,Mobile
64639,83091,1409,Activity 1409,18/6/16,Indonesia,PC
118697,146960,8156,Activity 8156,17/12/16,Indonesia,PC
120233,148474,1625,Activity 1625,20/12/16,Singapore,Mobile
94753,120080,10190,Activity 10190,9/10/16,Japan,Mobile
105941,133012,4932,Activity 4932,9/11/16,Japan,PC
80401,103762,1412,Activity 1412,22/8/16,Indonesia,Mobile
113784,141788,4654,Activity 4654,5/12/16,Singapore,Mobile
95037,120445,3481,Activity 3481,10/10/16,Indonesia,PC
124235,152510,8156,Activity 8156,27/12/16,Indonesia,Mobile
109376,136863,4654,Activity 4654,21/11/16,Singapore,PC
68019,86032,405,Activity 405,6/7/16,Japan,PC
92610,91468,2636,Activity 2636,2/10/16,Japan,PC
78083,101451,10277,Activity 10277,15/8/16,Japan,Mobile
114985,143173,4567,Activity 4567,8/12/16,Japan,PC
96113,121723,4565,Activity 4565,13/10/16,Japan,PC
95835,121279,4654,Activity 4654,12/10/16,Singapore,Mobile
65556,83248,4146,Activity 4146,23/6/16,Indonesia,PC
84066,107371,10369,Activity 10369,3/9/16,Singapore,PC
119242,147456,1625,Activity 1625,18/12/16,Singapore,PC
87400,110813,3088,Activity 3088,13/9/16,Singapore,PC
88756,107747,9906,Activity 9906,17/9/16,Singapore,PC
93604,118030,1695,Activity 1695,5/10/16,Japan,PC
101126,127610,1625,Activity 1625,27/10/16,Singapore,PC
111761,139569,2079,Activity 2079,29/11/16,Japan,PC
126327,154543,7051,Activity 7051,30/12/16,Singapore,PC
112967,140855,7092,Activity 7092,3/12/16,Singapore,Mobile
108301,135593,7014,Activity 7014,17/11/16,Singapore,PC
110662,138386,9890,Activity 9890,25/11/16,Thailand,Mobile
91607,115971,6598,Activity 6598,28/9/16,Thailand,PC
96295,108881,5005,Activity 5005,13/10/16,Indonesia,Mobile
72765,94287,7014,Activity 7014,25/7/16,Singapore,PC
77410,96186,3481,Activity 3481,12/8/16,Indonesia,PC
114897,143104,3481,Activity 3481,8/12/16,Indonesia,Mobile
110471,497,531,Activity 531,24/11/16,Japan,PC
113158,141076,7051,Activity 7051,3/12/16,Singapore,PC
104827,130385,1625,Activity 1625,6/11/16,Singapore,PC
84983,107819,9215,Activity 9215,6/9/16,Indonesia,PC
68647,88674,10277,Activity 10277,8/7/16,Japan,Mobile
89129,103541,3481,Activity 3481,18/9/16,Indonesia,PC
113827,141895,10277,Activity 10277,5/12/16,Japan,Mobile
90393,114408,634,Activity 634,23/9/16,Japan,PC
103407,130141,10190,Activity 10190,2/11/16,Japan,Mobile
65827,84694,10277,Activity 10277,24/6/16,Japan,PC
108252,135534,3481,Activity 3481,17/11/16,Indonesia,PC
126177,153034,10190,Activity 10190,30/12/16,Japan,PC
116890,87928,6320,Activity 6320,13/12/16,Japan,PC
105432,132396,1119,Activity 1119,7/11/16,Indonesia,PC
107118,134287,4922,Activity 4922,13/11/16,Japan,PC
83256,106628,9215,Activity 9215,1/9/16,Indonesia,PC
114124,142275,3481,Activity 3481,6/12/16,Indonesia,PC
102006,128547,10277,Activity 10277,29/10/16,Japan,PC
122838,151064,1625,Activity 1625,24/12/16,Singapore,PC
103519,17569,10277,Activity 10277,2/11/16,Japan,PC
61645,79082,10277,Activity 10277,1/6/16,Japan,PC
84134,107439,10277,Activity 10277,3/9/16,Japan,PC
115565,143760,1625,Activity 1625,10/12/16,Singapore,PC
116586,144903,8127,Activity 8127,12/12/16,Japan,PC
81055,104433,6819,Activity 6819,24/8/16,Thailand,Mobile
97216,123023,3481,Activity 3481,16/10/16,Indonesia,Mobile
100509,126995,6977,Activity 6977,25/10/16,Thailand,PC
67569,87038,4147,Activity 4147,3/7/16,Japan,PC
111361,139154,1625,Activity 1625,28/11/16,Singapore,Mobile
120413,148666,7014,Activity 7014,20/12/16,Singapore,PC
79416,16643,1205,Activity 1205,19/8/16,Singapore,Mobile
95566,121066,1265,Activity 1265,11/10/16,Japan,Mobile
116562,144861,10277,Activity 10277,12/12/16,Japan,Mobile
65841,84171,3481,Activity 3481,24/6/16,Indonesia,PC
115904,96656,3088,Activity 3088,11/12/16,Singapore,PC
124143,152413,9463,Activity 9463,27/12/16,Thailand,Mobile
81927,105370,7014,Activity 7014,28/8/16,Singapore,Mobile
92132,116616,9906,Activity 9906,30/9/16,Singapore,Mobile
116994,145345,5389,Activity 5389,13/12/16,Thailand,Mobile
79928,102728,10277,Activity 10277,21/8/16,Japan,PC
110311,138007,3087,Activity 3087,24/11/16,Indonesia,PC
102680,129294,1205,Activity 1205,31/10/16,Singapore,PC
90158,112084,478,Activity 478,22/9/16,Japan,Mobile
116816,145141,1625,Activity 1625,13/12/16,Singapore,PC
80186,103546,1625,Activity 1625,21/8/16,Singapore,Mobile
75718,90087,5962,Activity 5962,6/8/16,Japan,PC
83651,106978,10277,Activity 10277,2/9/16,Japan,PC
84655,107943,10277,Activity 10277,5/9/16,Japan,Mobile
107588,134744,3481,Activity 3481,14/11/16,Indonesia,PC
116249,117975,4883,Activity 4883,12/12/16,Japan,PC
123137,151360,7051,Activity 7051,25/12/16,Singapore,Mobile
78566,101985,9392,Activity 9392,16/8/16,Thailand,Mobile
68392,6969,2703,Activity 2703,7/7/16,Japan,PC
91363,115384,5310,Activity 5310,27/9/16,Japan,PC
99063,125265,4654,Activity 4654,21/10/16,Singapore,Mobile
109433,136926,4572,Activity 4572,21/11/16,Japan,PC
98206,124270,3481,Activity 3481,19/10/16,Indonesia,PC
119036,147285,1625,Activity 1625,18/12/16,Singapore,Mobile
91326,115642,3481,Activity 3481,27/9/16,Indonesia,Mobile
68952,88858,1352,Activity 1352,10/7/16,Indonesia,Mobile
82378,105819,3481,Activity 3481,29/8/16,Indonesia,PC
112875,137167,8119,Activity 8119,3/12/16,Japan,PC
124961,153229,3481,Activity 3481,28/12/16,Indonesia,Mobile
85583,108975,7051,Activity 7051,7/9/16,Singapore,PC
73448,94671,3131,Activity 3131,29/7/16,Japan,PC
120182,148427,3481,Activity 3481,20/12/16,Indonesia,Mobile
83108,66398,4250,Activity 4250,31/8/16,Japan,PC
100842,126774,4654,Activity 4654,26/10/16,Singapore,Mobile
105484,132446,7051,Activity 7051,7/11/16,Singapore,Mobile
88399,111727,1119,Activity 1119,16/9/16,Indonesia,Mobile
123166,149846,7606,Activity 7606,25/12/16,Japan,Mobile
103764,130553,1625,Activity 1625,3/11/16,Singapore,PC
80443,103796,9463,Activity 9463,22/8/16,Thailand,Mobile
71699,92101,6767,Activity 6767,21/7/16,Japan,PC
123886,152105,1757,Activity 1757,26/12/16,Japan,Mobile
101374,127831,3922,Activity 3922,27/10/16,Indonesia,Mobile
113399,141365,3481,Activity 3481,4/12/16,Indonesia,PC
81459,104897,7014,Activity 7014,26/8/16,Singapore,PC
81285,104675,3088,Activity 3088,25/8/16,Singapore,Mobile
78049,101404,4234,Activity 4234,15/8/16,Japan,PC
73313,95127,10277,Activity 10277,28/7/16,Japan,Mobile
90834,114994,5405,Activity 5405,25/9/16,Thailand,Mobile
118711,144071,4902,Activity 4902,17/12/16,Japan,
71629,92782,9215,Activity 9215,21/7/16,Indonesia,PC
81671,105113,3088,Activity 3088,27/8/16,Singapore,Mobile
73677,95582,4654,Activity 4654,29/7/16,Singapore,PC
88856,112274,7051,Activity 7051,17/9/16,Singapore,PC
88794,112335,10277,Activity 10277,17/9/16,Japan,PC
106131,133203,10277,Activity 10277,10/11/16,Japan,Mobile
79069,102483,1625,Activity 1625,18/8/16,Singapore,Mobile
118386,142003,7092,Activity 7092,16/12/16,Singapore,Mobile
104474,131349,7014,Activity 7014,5/11/16,Singapore,Mobile
76263,88885,6588,Activity 6588,8/8/16,Japan,Mobile
66811,86064,10277,Activity 10277,30/6/16,Japan,Mobile
85982,107714,10277,Activity 10277,9/9/16,Japan,PC
114153,142087,2079,Activity 2079,6/12/16,Japan,PC
99811,126149,3363,Activity 3363,24/10/16,Indonesia,PC
79422,102801,10369,Activity 10369,19/8/16,Singapore,PC
71609,92763,3087,Activity 3087,21/7/16,Indonesia,PC
126504,154568,7014,Activity 7014,30/12/16,Singapore,Mobile
94668,119841,10277,Activity 10277,8/10/16,Japan,Mobile
121238,149514,4527,Activity 4527,22/12/16,Japan,Mobile
102678,129281,3088,Activity 3088,31/10/16,Singapore,PC
93964,112884,3481,Activity 3481,6/10/16,Indonesia,Mobile
63383,71268,10277,Activity 10277,11/6/16,Japan,PC
118709,146533,3481,Activity 3481,17/12/16,Indonesia,Mobile
122770,150792,1625,Activity 1625,24/12/16,Singapore,Mobile
96354,121985,3056,Activity 3056,13/10/16,Singapore,PC
102567,129151,7014,Activity 7014,31/10/16,Singapore,Mobile
112368,140218,1625,Activity 1625,1/12/16,Singapore,Mobile
102608,129196,7471,Activity 7471,31/10/16,Singapore,PC
113790,141847,10277,Activity 10277,5/12/16,Japan,Mobile
86879,109921,7245,Activity 7245,11/9/16,Japan,Mobile
85629,107812,1205,Activity 1205,8/9/16,Singapore,PC
81218,104622,10277,Activity 10277,25/8/16,Japan,Mobile
87091,110528,1625,Activity 1625,12/9/16,Singapore,Mobile
104871,131775,9392,Activity 9392,6/11/16,Thailand,Mobile
85419,108087,5405,Activity 5405,7/9/16,Thailand,Mobile
121663,149905,1119,Activity 1119,22/12/16,Indonesia,PC
109145,134287,2852,Activity 2852,20/11/16,Japan,Mobile
99421,125670,3088,Activity 3088,22/10/16,Singapore,Mobile
94285,119527,7051,Activity 7051,7/10/16,Singapore,PC
92463,116340,3581,Activity 3581,1/10/16,Indonesia,PC
109124,134608,3965,Activity 3965,20/11/16,Japan,PC
99875,89407,7014,Activity 7014,24/10/16,Singapore,Mobile
99482,125772,10277,Activity 10277,23/10/16,Japan,PC
115502,143710,1064,Activity 1064,10/12/16,Japan,PC
98093,124094,3088,Activity 3088,19/10/16,Singapore,Mobile
71518,92645,1757,Activity 1757,20/7/16,Japan,PC
118427,144472,4241,Activity 4241,16/12/16,Japan,PC
68580,86603,7261,Activity 7261,8/7/16,Japan,PC
102076,128622,1205,Activity 1205,29/10/16,Singapore,PC
92292,116861,3481,Activity 3481,1/10/16,Indonesia,PC
66555,85653,10277,Activity 10277,28/6/16,Japan,PC
122568,149073,10369,Activity 10369,24/12/16,Singapore,Mobile
124868,153143,4146,Activity 4146,28/12/16,Indonesia,PC
108594,135933,7051,Activity 7051,18/11/16,Singapore,PC
85046,108411,10277,Activity 10277,6/9/16,Japan,PC
104223,131056,7496,Activity 7496,4/11/16,Singapore,Mobile
76611,99394,9215,Activity 9215,10/8/16,Indonesia,PC
74276,96339,7014,Activity 7014,1/8/16,Singapore,Mobile
124887,153156,7014,Activity 7014,28/12/16,Singapore,PC
75431,97801,7260,Activity 7260,5/8/16,Thailand,Mobile
97628,123558,4654,Activity 4654,17/10/16,Singapore,PC
110509,86884,2896,Activity 2896,25/11/16,Japan,Mobile
110588,138300,7550,Activity 7550,25/11/16,Indonesia,Mobile
90385,114391,1625,Activity 1625,23/9/16,Singapore,PC
65743,84572,3503,Activity 3503,24/6/16,Japan,PC
77598,100771,9906,Activity 9906,13/8/16,Singapore,Mobile
121321,149573,1625,Activity 1625,22/12/16,Singapore,Mobile
65862,84728,3481,Activity 3481,24/6/16,Indonesia,Mobile
100187,20603,8087,Activity 8087,25/10/16,Japan,Mobile
119638,132552,40277,Activity 40277,19/12/16,Japan,PC
76013,98572,3585,Activity 3585,7/8/16,Indonesia,PC
90478,109684,634,Activity 634,24/9/16,Japan,PC
116170,144402,3481,Activity 3481,11/12/16,Indonesia,Mobile
89346,113096,1205,Activity 1205,19/9/16,Singapore,PC
62834,80681,1006,Activity 1006,8/6/16,Vietnam,Mobile
73878,95877,10277,Activity 10277,31/7/16,Japan,PC
98763,124925,7092,Activity 7092,20/10/16,Singapore,PC
99784,95311,9461,Activity 9461,23/10/16,Thailand,PC
99712,126068,7051,Activity 7051,23/10/16,Singapore,PC
73743,95613,6767,Activity 6767,30/7/16,Japan,PC
73934,95928,3481,Activity 3481,31/7/16,Indonesia,Mobile
102710,129181,2723,Activity 2723,31/10/16,Indonesia,PC
104989,131893,10277,Activity 10277,6/11/16,Japan,Mobile
98958,125146,7092,Activity 7092,21/10/16,Singapore,Mobile
80506,103845,9215,Activity 9215,22/8/16,Indonesia,PC
73985,93501,4932,Activity 4932,31/7/16,Japan,Mobile
97850,123819,10277,Activity 10277,18/10/16,Japan,Mobile
78037,100318,3205,Activity 3205,15/8/16,Japan,PC
79173,102586,10277,Activity 10277,18/8/16,Japan,Mobile
87230,110657,7051,Activity 7051,12/9/16,Singapore,PC
104343,131198,3481,Activity 3481,5/11/16,Indonesia,Mobile
118763,147020,3481,Activity 3481,17/12/16,Indonesia,Mobile
73144,94888,7051,Activity 7051,27/7/16,Singapore,PC
88352,84999,3929,Activity 3929,15/9/16,Japan,
66661,85842,2079,Activity 2079,29/6/16,Japan,PC
101738,128283,9463,Activity 9463,28/10/16,Thailand,PC
90222,114194,10277,Activity 10277,23/9/16,Japan,PC
126158,150933,4654,Activity 4654,30/12/16,Singapore,PC
76224,98848,7087,Activity 7087,8/8/16,Thailand,Mobile
97645,123591,5405,Activity 5405,17/10/16,Thailand,PC
89157,112815,4311,Activity 4311,18/9/16,Japan,PC
105706,132714,4654,Activity 4654,8/11/16,Singapore,PC
126533,154757,7051,Activity 7051,30/12/16,Singapore,PC
97715,123688,6977,Activity 6977,18/10/16,Thailand,Mobile
117353,145609,1113,Activity 1113,14/12/16,Japan,PC
71428,92526,3481,Activity 3481,20/7/16,Indonesia,Mobile
80250,103158,6588,Activity 6588,22/8/16,Japan,PC
98254,124327,2636,Activity 2636,19/10/16,Japan,PC
114846,143051,1625,Activity 1625,8/12/16,Singapore,PC
88505,111542,3535,Activity 3535,16/9/16,Japan,PC
108667,136007,5405,Activity 5405,18/11/16,Thailand,PC
110824,136935,8119,Activity 8119,26/11/16,Japan,
100865,127395,3056,Activity 3056,26/10/16,Singapore,Mobile
116418,139008,1625,Activity 1625,12/12/16,Singapore,PC
123976,152195,1625,Activity 1625,26/12/16,Singapore,PC
107532,134711,9215,Activity 9215,14/11/16,Indonesia,PC
109381,136869,7014,Activity 7014,21/11/16,Singapore,Mobile
96450,122098,10277,Activity 10277,14/10/16,Japan,PC
126724,154921,4654,Activity 4654,30/12/16,Singapore,Mobile
97931,123937,10277,Activity 10277,18/10/16,Japan,Mobile
66618,85765,4146,Activity 4146,29/6/16,Indonesia,PC
75873,98366,5405,Activity 5405,7/8/16,Thailand,Mobile
83580,106728,4246,Activity 4246,1/9/16,Japan,PC
114431,142611,9463,Activity 9463,7/12/16,Thailand,Mobile
103503,130271,4527,Activity 4527,2/11/16,Japan,PC
66924,86185,4209,Activity 4209,30/6/16,Japan,PC
102510,129066,3056,Activity 3056,30/10/16,Singapore,Mobile
75415,90962,9215,Activity 9215,5/8/16,Indonesia,Mobile
121179,149443,1625,Activity 1625,22/12/16,Singapore,Mobile
68735,88778,7014,Activity 7014,9/7/16,Singapore,Mobile
76163,98758,1119,Activity 1119,8/8/16,Indonesia,Mobile
105438,132406,4654,Activity 4654,7/11/16,Singapore,Mobile
83969,107270,10277,Activity 10277,2/9/16,Japan,Mobile
83192,106312,3481,Activity 3481,31/8/16,Indonesia,PC
104680,131557,7051,Activity 7051,5/11/16,Singapore,Mobile
87828,110857,2667,Activity 2667,14/9/16,Indonesia,PC
107136,134295,9461,Activity 9461,13/11/16,Thailand,Mobile
90169,114102,3481,Activity 3481,22/9/16,Indonesia,PC
94236,119446,3481,Activity 3481,7/10/16,Indonesia,Mobile
114013,142133,9463,Activity 9463,6/12/16,Thailand,PC
84080,100647,4146,Activity 4146,3/9/16,Indonesia,PC
123972,151865,1625,Activity 1625,26/12/16,Singapore,PC
110282,137971,4568,Activity 4568,24/11/16,Japan,PC
69561,89964,10277,Activity 10277,12/7/16,Japan,PC
89584,113340,10277,Activity 10277,20/9/16,Japan,Mobile
108257,135537,956,Activity 956,17/11/16,Japan,PC
69842,89751,2635,Activity 2635,13/7/16,Japan,PC
90522,114418,3088,Activity 3088,24/9/16,Singapore,Mobile
75115,92461,4922,Activity 4922,4/8/16,Japan,PC
100237,126693,1625,Activity 1625,25/10/16,Singapore,Mobile
122844,151076,7051,Activity 7051,24/12/16,Singapore,PC
124255,152530,1625,Activity 1625,27/12/16,Singapore,PC
85550,108927,3481,Activity 3481,7/9/16,Indonesia,Mobile
124572,58700,3503,Activity 3503,27/12/16,Japan,PC
73296,95113,1039,Activity 1039,28/7/16,Indonesia,PC
101880,128442,7051,Activity 7051,29/10/16,Singapore,Mobile
80005,103366,7495,Activity 7495,21/8/16,Singapore,PC
105127,131892,1565,Activity 1565,7/11/16,Singapore,PC
106524,133632,1625,Activity 1625,11/11/16,Singapore,Mobile
84012,107318,10277,Activity 10277,3/9/16,Japan,PC
122613,150841,3481,Activity 3481,24/12/16,Indonesia,Mobile
102501,129045,1205,Activity 1205,30/10/16,Singapore,PC
108614,135960,10277,Activity 10277,18/11/16,Japan,Mobile
77528,100671,10369,Activity 10369,13/8/16,Singapore,Mobile
96469,122120,3481,Activity 3481,14/10/16,Indonesia,Mobile
83893,107190,7282,Activity 7282,2/9/16,Thailand,Mobile
118345,146608,4410,Activity 4410,16/12/16,Japan,PC
126726,154955,4654,Activity 4654,30/12/16,Singapore,Mobile
92141,116654,7092,Activity 7092,30/9/16,Singapore,PC
86352,96949,2636,Activity 2636,10/9/16,Japan,PC
96452,121706,1625,Activity 1625,14/10/16,Singapore,Mobile
71773,92974,634,Activity 634,21/7/16,Japan,PC
70064,90726,1158,Activity 1158,14/7/16,Japan,Mobile
123338,151542,7014,Activity 7014,25/12/16,Singapore,PC
98525,124670,10277,Activity 10277,20/10/16,Japan,Mobile
67600,87075,1625,Activity 1625,3/7/16,Singapore,PC
72837,94431,4654,Activity 4654,26/7/16,Singapore,Mobile
93024,117776,10277,Activity 10277,3/10/16,Japan,Mobile
89736,113406,3087,Activity 3087,20/9/16,Indonesia,PC
105494,132462,10277,Activity 10277,8/11/16,Japan,PC
126860,154871,10277,Activity 10277,31/12/16,Japan,PC
118641,146901,10277,Activity 10277,17/12/16,Japan,PC
111533,139340,1625,Activity 1625,28/11/16,Singapore,PC
85712,108682,10277,Activity 10277,8/9/16,Japan,Mobile
126296,154558,7051,Activity 7051,30/12/16,Singapore,Mobile
97580,123489,10277,Activity 10277,17/10/16,Japan,Mobile
111411,139199,7014,Activity 7014,28/11/16,Singapore,Mobile
101646,31194,5007,Activity 5007,28/10/16,Japan,PC
105985,132746,7245,Activity 7245,9/11/16,Japan,PC
100376,126846,3481,Activity 3481,25/10/16,Indonesia,PC
62068,79659,10277,Activity 10277,3/6/16,Japan,PC
106722,133857,3481,Activity 3481,12/11/16,Indonesia,Mobile
94599,119917,4654,Activity 4654,8/10/16,Singapore,Mobile
116557,144849,4654,Activity 4654,12/12/16,Singapore,PC
89993,113873,1625,Activity 1625,22/9/16,Singapore,Mobile
106290,133202,9463,Activity 9463,10/11/16,Thailand,
77446,100151,7014,Activity 7014,12/8/16,Singapore,PC
110719,138092,1625,Activity 1625,26/11/16,Singapore,Mobile
80861,102760,7091,Activity 7091,24/8/16,Singapore,PC
100429,126888,10277,Activity 10277,25/10/16,Japan,Mobile
88397,111872,1625,Activity 1625,16/9/16,Singapore,PC
116875,145204,1625,Activity 1625,13/12/16,Singapore,PC
126422,154656,1625,Activity 1625,30/12/16,Singapore,PC
102115,127288,1625,Activity 1625,29/10/16,Singapore,PC
126695,154918,7096,Activity 7096,30/12/16,Singapore,Mobile
122027,150223,1625,Activity 1625,23/12/16,Singapore,Mobile
86822,110238,6977,Activity 6977,11/9/16,Thailand,Mobile
119006,147254,7014,Activity 7014,17/12/16,Singapore,PC
118359,146639,1625,Activity 1625,16/12/16,Singapore,PC
83807,40345,3886,Activity 3886,2/9/16,Japan,PC
82816,102819,9463,Activity 9463,30/8/16,Thailand,
93318,118175,1119,Activity 1119,4/10/16,Indonesia,Mobile
77547,100689,3088,Activity 3088,13/8/16,Singapore,Mobile
98451,93000,10277,Activity 10277,20/10/16,Japan,Mobile
83630,106220,3481,Activity 3481,2/9/16,Indonesia,PC
105510,132487,1625,Activity 1625,8/11/16,Singapore,Mobile
108316,135455,634,Activity 634,17/11/16,Japan,PC
123223,145920,5605,Activity 5605,25/12/16,Japan,PC
88360,111817,4654,Activity 4654,15/9/16,Singapore,Mobile
102261,128827,3088,Activity 3088,30/10/16,Singapore,PC
66797,86044,10277,Activity 10277,30/6/16,Japan,Mobile
85259,108613,10277,Activity 10277,6/9/16,Japan,PC
82884,71356,7245,Activity 7245,30/8/16,Japan,Mobile
77002,99960,2237,Activity 2237,11/8/16,Japan,Mobile
116002,144051,7051,Activity 7051,11/12/16,Singapore,PC
73106,94683,3481,Activity 3481,27/7/16,Indonesia,Mobile
124746,152773,1625,Activity 1625,27/12/16,Singapore,PC
76945,99878,10277,Activity 10277,11/8/16,Japan,PC
62061,79643,4573,Activity 4573,3/6/16,Japan,PC
108031,131492,10369,Activity 10369,16/11/16,Singapore,PC
97939,123947,10277,Activity 10277,18/10/16,Japan,PC
123946,152155,7092,Activity 7092,26/12/16,Singapore,Mobile
117909,146220,10277,Activity 10277,15/12/16,Japan,PC
114976,143153,1565,Activity 1565,8/12/16,Singapore,PC
65293,83816,10277,Activity 10277,22/6/16,Japan,PC
87087,110369,1039,Activity 1039,12/9/16,Indonesia,PC
122089,148083,10369,Activity 10369,23/12/16,Singapore,Mobile
69490,89867,1757,Activity 1757,12/7/16,Japan,PC
114168,138683,4146,Activity 4146,6/12/16,Indonesia,Mobile
66255,85271,1625,Activity 1625,27/6/16,Singapore,
111954,139798,4565,Activity 4565,30/11/16,Japan,PC
91472,115417,7092,Activity 7092,28/9/16,Singapore,Mobile
69808,90296,3087,Activity 3087,13/7/16,Indonesia,Mobile
125966,154201,7496,Activity 7496,29/12/16,Singapore,PC
78690,102112,10277,Activity 10277,17/8/16,Japan,PC
103829,121169,2079,Activity 2079,3/11/16,Japan,
87471,110894,10277,Activity 10277,13/9/16,Japan,Mobile
106782,133930,1625,Activity 1625,12/11/16,Singapore,Mobile
93925,119032,3056,Activity 3056,6/10/16,Singapore,Mobile
102054,128602,3056,Activity 3056,29/10/16,Singapore,Mobile
104055,130868,1625,Activity 1625,4/11/16,Singapore,Mobile
84337,107652,3535,Activity 3535,4/9/16,Japan,PC
66301,17980,10277,Activity 10277,27/6/16,Japan,PC
92920,117537,7660,Activity 7660,3/10/16,Singapore,PC
94474,119767,10277,Activity 10277,8/10/16,Japan,Mobile
72609,94098,10277,Activity 10277,25/7/16,Japan,Mobile
126996,155241,7051,Activity 7051,31/12/16,Singapore,Mobile
111953,70157,3481,Activity 3481,30/11/16,Indonesia,Mobile
77660,100850,788,Activity 788,13/8/16,Indonesia,PC
111664,139479,3481,Activity 3481,29/11/16,Indonesia,Mobile
